Rpt Rec Num,Prvdr Num Chr,Provider Name,City,State Abbrev,Clean Provider Group,Clean Provider Model Class,Revenue Source Method,Net Patient Revenue Model,Outpatient Exposure Used,Outpatient Repricing Pressure,Uncompensated Care Offset,Stabilization Support,Net Provider Impact,Net Provider Impact Pct of Npr,Stabilization Tier,Stabilization Basis,Large Negative Impact Flag,Severe Negative Impact Flag,Permanent Rural Access Eligible Flag,Pediatric Transition Eligible Flag,Case F Temporary Support,Case F Permanent Rural Access Support,Case F Total Added Support,Case F Net Impact,Case F Net Impact Pct Npr
811403,100109,ADVENTHEALTH SEBRING,SEBRING,FL,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,473159053,234157327.748045,-23415732.7748045,"$3,468,408",$0,-19947325.2748045,-0.0421577588938249,Tier 0 - not eligible,none,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$19,947,325",-0.0421577588938249
825470,500141,ST FRANCIS HOSPITAL,FEDERAL WAY,WA,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,324177165,170555907.638507,-17055590.7638507,"$3,422,746",$0,-13632845.2638507,-0.0420536877230409,Tier 0 - not eligible,none,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$13,632,845",-0.0420536877230409
824753,151308,ASCENSION ST. VINCENT MERCY,ELWOOD,IN,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,25706791,23908998.5755463,-2390899.85755463,"$703,362","$478,180",-1209358.1360437,-0.0470443057651071,Tier 3 - high transition support,UC burden safety-net trigger,FALSE,FALSE,FALSE,FALSE,"$128,534",$0,"$128,534","-$1,080,824",-0.042044305765107
798699,250044,BAPTIST MEM HOSPITAL BOONEVILLE,BOONEVILLE,MS,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,26327623,17304165.6836134,-1730416.56836134,"$451,657","$173,042",-1105718.16152521,-0.0419984045473914,Tier 2 - moderate transition support,UC burden safety-net trigger,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$1,105,718",-0.0419984045473915
824782,190102,OUR LADY OF LOURDES RMC,LAFAYETTE,LA,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,605874813,285849965.235034,-28584996.5235034,"$3,220,243",$0,-25364753.7735034,-0.0418646777011728,Tier 0 - not eligible,none,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$25,364,754",-0.0418646777011729
824226,50093,ST. AGNES MEDICAL CENTER,FRESNO,CA,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,695393426,323581566.459677,-32358156.6459677,"$3,275,604",$0,-29082552.6459677,-0.0418217250244291,Tier 0 - not eligible,none,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$29,082,553",-0.0418217250244291
824082,210065,HOLY CROSS GERMANTOWN HOSPITAL,GERMANTOWN,MD,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,154582539,64252586.202855,-6425258.6202855,$0,$0,-6425258.6202855,-0.0415652289181607,Tier 0 - not eligible,none,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$6,425,259",-0.0415652289181607
824261,140258,ALEXIAN BROTHERS MEDICAL CENTER,ELK GROVE VILLAGE,IL,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,464964075,230598834.617673,-23059883.4617673,"$3,881,325",$0,-19178558.7117673,-0.0412473989775818,Tier 0 - not eligible,none,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$19,178,559",-0.0412473989775819
825206,230117,ASCENSION BORGESS HOSPITAL,KALAMAZOO,MI,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,431135452,207429414.343467,-20742941.4343467,"$3,043,303",$0,-17699638.6843467,-0.0410535450105985,Tier 0 - not eligible,none,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$17,699,639",-0.0410535450105984
824529,160028,CHI HEALTH MERCY COUNCIL BLUFFS,COUNCIL BLUFFS,IA,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,122316646,64591822.7016102,-6459182.27016102,"$1,441,167",$0,-5018015.27016102,-0.0410247945333706,Tier 0 - not eligible,none,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$5,018,015",-0.0410247945333705
810741,100069,ADVENTHEALTH CARROLLWOOD,TAMPA,FL,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,295022368,153110593.291937,-15311059.3291937,"$3,216,816",$0,-12094243.3291937,-0.0409943266715076,Tier 0 - not eligible,none,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$12,094,243",-0.0409943266715075
824524,151309,ASCENSION ST. VINCENT CLAY,BRAZIL,IN,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,20126211,18769138.9061827,-1876913.89061827,"$575,877","$375,383",-925653.862494618,-0.045992455435085,Tier 3 - high transition support,UC burden safety-net trigger,FALSE,FALSE,FALSE,FALSE,"$100,631",$0,"$100,631","-$825,023",-0.040992455435085
824811,260077,MERCY HOSPITAL SOUTH,SAINT LOUIS,MO,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,658639494,322385802.329016,-32238580.2329016,"$5,254,570",$0,-26984010.7329016,-0.0409693177811497,Tier 0 - not eligible,none,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$26,984,011",-0.0409693177811496
828515,450587,HENDRICK MEDICAL CENTER BROWNWOOD,BROWNWOOD,TX,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,130805411,85791604.8771419,-8579160.4877142,"$2,364,959","$857,916",-5356285.68894278,-0.0409485024204601,Tier 2 - moderate transition support,UC burden safety-net trigger,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$5,356,286",-0.0409485024204601
811026,330102,KENMORE MERCY HOSPITAL,KENMORE,NY,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,207460957,97690849.7780004,-9769084.97780004,"$1,310,240",$0,-8458845.22780004,-0.0407731910144425,Tier 0 - not eligible,none,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$8,458,845",-0.0407731910144425
824268,144031,ALEXIAN BROTHERS BEHAVIORAL HEALTH,HOFFMAN ESTATES,IL,Specialty / behavioral / rehab,Psychiatric / behavioral hospital,standard_g2_l028_split,72172363,29409828.724625,-2940982.8724625,$0,$0,-2940982.8724625,-0.0407494330269123,Tier 0 - not eligible,none,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$2,940,983",-0.0407494330269123
825210,230197,GENESYS REGIONAL MEDICAL CTR.,GRAND BLANC,MI,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,379337655,165737273.571345,-16573727.3571345,"$1,122,286",$0,-15451441.6071345,-0.0407326860475648,Tier 0 - not eligible,none,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$15,451,442",-0.0407326860475649
812281,50290,PROVIDENCE ST JOHNS HEALTH CENTER,SANTA MONICA,CA,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,464083595,204127643.215896,-20412764.3215896,"$1,543,588",$0,-18869176.0715896,-0.0406590025479991,Tier 0 - not eligible,none,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$18,869,176",-0.0406590025479991
812587,130066,NORTHWEST SPECIALTY HOSPITAL,POST FALLS,ID,Children's / pediatric,Children's / pediatric hospital,standard_g2_l028_split,162807349,119173585.583749,-11917358.5583749,"$39,443","$1,191,736",-10686179.7025374,-0.0656369615264567,Tier 2 - moderate transition support,class-based transition protection,TRUE,FALSE,FALSE,TRUE,"$4,070,184",$0,"$4,070,184","-$6,615,996",-0.0406369615264567
827974,60028,SAINT JOSEPH HOSPITAL,DENVER,CO,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,610662104,297123487.462528,-29712348.7462528,"$4,927,422",$0,-24784926.9962528,-0.0405869740956659,Tier 0 - not eligible,none,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$24,784,927",-0.0405869740956658
826691,360079,KETTERING HEALTH MAIN CAMPUS,KETTERING,OH,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,759324003,346985397.079321,-34698539.7079321,"$3,894,873",$0,-30803667.2079321,-0.0405672243814636,Tier 0 - not eligible,none,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$30,803,667",-0.0405672243814635
824592,260001,MERCY HOSPITAL JOPLIN,JOPLIN,MO,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,314588481,164850042.942388,-16485004.2942388,"$3,744,535",$0,-12740469.2942388,-0.0404988423407621,Tier 0 - not eligible,none,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$12,740,469",-0.040498842340762
827615,260138,SAINT LUKES HOSPITAL OF KANSAS CITY,KANSAS CITY,MO,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,995048180,443280326.875589,-44328032.6875589,"$4,041,649",$0,-40286383.9375589,-0.0404868676183689,Tier 0 - not eligible,none,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$40,286,384",-0.0404868676183689
824752,151307,ASCENSION ST. VINCENT WILLIAMSPORT,WILLIAMSPORT,IN,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,26138583,24277579.1002598,-2427757.91002598,"$753,790","$485,552",-1188416.82802079,-0.0454660005104632,Tier 3 - high transition support,UC burden safety-net trigger,FALSE,FALSE,FALSE,FALSE,"$130,693",$0,"$130,693","-$1,057,724",-0.0404660005104634
811052,360056,MERCY HEALTH - FAIRFIELD HOSPITAL,FAIRFIELD,OH,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,289795134,140472039.62296,-14047203.962296,"$2,323,290",$0,-11723914.462296,-0.0404558706713687,Tier 0 - not eligible,none,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$11,723,914",-0.0404558706713688
813268,400007,RYDER,HUMACAO,PR,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,43435169,17675323.8298421,-1767532.38298421,"$16,679",$0,-1750853.13298421,-0.040309573400859,Tier 0 - not eligible,none,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$1,750,853",-0.0403095734008589
824183,440151,ASCENSION ST THOMAS RIVER PARK,MCMINNVILLE,TN,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,60882650,42747099.4228965,-4274709.94228965,"$1,399,274","$427,471",-2447964.69806068,-0.0402079196299879,Tier 2 - moderate transition support,UC burden safety-net trigger,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$2,447,965",-0.0402079196299879
813105,360064,ST. ELIZABETH HEALTH CENTER,YOUNGSTOWN,OH,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,505381371,228611063.180936,-22861106.3180936,"$2,573,233",$0,-20287873.0680936,-0.0401436899582386,Tier 0 - not eligible,none,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$20,287,873",-0.0401436899582387
829121,330286,GOOD SAMARITAN HOSPITAL,WEST ISLIP,NY,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,860953346,394157914.287509,-39415791.4287509,"$4,887,142",$0,-34528649.4287509,-0.040105134139,Tier 0 - not eligible,none,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$34,528,649",-0.040105134139
829286,450101,HILLCREST BAPTIST MEDICAL CENTER,WACO,TX,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,563530352,356583364.762568,-35658336.4762568,"$9,571,189","$3,565,834",-22521314.3286311,-0.0399646873477209,Tier 2 - moderate transition support,UC burden safety-net trigger,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$22,521,314",-0.0399646873477209
811658,240080,UNIVERSITY OF MINNESOTA MEDICAL CTR,MINNEAPOLIS,MN,General acute / academic,Academic / major medical center,standard_g2_l028_split,2299978448,975799918.652938,-97579991.8652938,"$5,692,668",$0,-91887324.3652938,-0.0399513849554532,Tier 0 - not eligible,none,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$91,887,324",-0.0399513849554532
824242,100137,ADVENTHEALTH HEART OF FLORIDA,DAVENPORT,FL,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,360746334,182151839.912543,-18215183.9912543,"$3,804,879",$0,-14410304.7412543,-0.039945810623967,Tier 0 - not eligible,none,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$14,410,305",-0.0399458106239669
824325,261319,MERCY HOSPITAL LINCOLN,TROY,MO,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,59192310,51864052.0254133,-5186405.20254133,"$1,498,381","$1,037,281",-2650743.66203307,-0.0447818924794972,Tier 3 - high transition support,UC burden safety-net trigger,FALSE,FALSE,FALSE,FALSE,"$295,962",$0,"$295,962","-$2,354,782",-0.0397818924794973
825120,100099,ADVENTHEALTH LAKE WALES,LAKE WALES,FL,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,107425572,64773216.1778972,-6477321.61778972,"$1,569,709","$647,732",-4259880.70601075,-0.0396542520249345,Tier 2 - moderate transition support,UC burden safety-net trigger,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$4,259,881",-0.0396542520249345
826291,100025,ASCENSION SACRED HEART PENSACOLA,PENSACOLA,FL,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,1227640929,720964800.116034,-72096480.0116034,"$16,300,081","$7,209,648",-48586751.510443,-0.0395773310930749,Tier 2 - moderate transition support,UC burden safety-net trigger,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$48,586,752",-0.0395773310930749
824453,50262,RONALD REAGAN UCLA,LOS ANGELES,CA,General acute / academic,Academic / major medical center,standard_g2_l028_split,3127598036,1286386616.92832,-128638661.692832,"$4,963,463",$0,-123675198.692832,-0.0395431885009767,Tier 0 - not eligible,none,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$123,675,199",-0.0395431885009765
812424,60011,DENVER HEALTH MEDICAL CENTER,DENVER,CO,General acute / academic,Academic / major medical center,standard_g2_l028_split,1292627875,832626580.355227,-83262658.0355227,"$23,894,694","$8,326,266",-51041698.4819704,-0.0394867691383883,Tier 2 - moderate transition support,UC burden safety-net trigger,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$51,041,698",-0.0394867691383883
823956,451365,ASCENSION SETON HIGHLAND LAKES,BURNET,TX,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,54841861,49144247.7552024,-4914424.77552024,"$1,493,711","$982,885",-2437828.57041619,-0.0444519665446107,Tier 3 - high transition support,UC burden safety-net trigger,FALSE,FALSE,FALSE,FALSE,"$274,209",$0,"$274,209","-$2,163,619",-0.0394519665446107
824494,130007,ST. ALPHONSUS REGIONAL MED CENTER,BOISE,ID,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,923618975,436645020.367797,-43664502.0367797,"$7,357,198",$0,-36307304.0367797,-0.0393098290740288,Tier 0 - not eligible,none,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$36,307,304",-0.0393098290740288
811057,360234,MERCY HEALTH WEST HOSPITAL,CINCINNATI,OH,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,283334458,137220213.292178,-13722021.3292178,"$2,600,388",$0,-11121633.3292178,-0.0392526677048854,Tier 0 - not eligible,none,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$11,121,633",-0.0392526677048854
825101,50414,MERCY HOSPITAL OF FOLSOM,FOLSOM,CA,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,301619809,139654773.867094,-13965477.3867094,"$2,146,605",$0,-11818872.8867094,-0.039184670681591,Tier 0 - not eligible,none,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$11,818,873",-0.0391846706815911
823829,100363,ADVENTHEALTH PALM COAST PARKWAY,PALM COAST,FL,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,139454163,71912831.0145216,-7191283.10145216,"$1,727,378",$0,-5463905.60145216,-0.0391806560945202,Tier 0 - not eligible,none,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$5,463,906",-0.0391806560945202
824480,100313,ASCENSION SACRED HEART GULF,PORT SAINT JOE,FL,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,24003482,22038033.0503431,-2203803.30503431,"$703,733","$440,761",-1059309.64402745,-0.0441314990894842,Tier 3 - high transition support,UC burden safety-net trigger,FALSE,FALSE,FALSE,FALSE,"$120,017",$0,"$120,017","-$939,292",-0.0391314990894842
824523,151303,ASCENSION ST. VINCENT JENNINGS,NORTH VERNON,IN,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,23028530,21923543.6489534,-2192354.36489534,"$739,645","$438,471",-1014238.74191627,-0.0440427045024703,Tier 3 - high transition support,UC burden safety-net trigger,FALSE,FALSE,FALSE,FALSE,"$115,143",$0,"$115,143","-$899,096",-0.0390427045024702
814558,250167,METHODIST H/C OLIVE BRANCH HOSPITAL,OLIVE BRANCH,MS,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,89092204,57779485.4028845,-5777948.54028845,"$1,738,505","$577,795",-3461649.18625961,-0.0388546812273228,Tier 2 - moderate transition support,UC burden safety-net trigger,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$3,461,649",-0.0388546812273228
810927,240207,FAIRVIEW RIDGES HOSPITAL,BURNSVILLE,MN,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,334289362,155892335.357869,-15589233.5357869,"$2,640,252",$0,-12948981.2857869,-0.0387358461194075,Tier 0 - not eligible,none,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$12,948,981",-0.0387358461194075
824710,50444,MERCY MEDICAL CENTER MERCED,MERCED,CA,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,431451788,217148712.577586,-21714871.2577586,"$5,030,242",$0,-16684629.2577586,-0.0386709007166257,Tier 0 - not eligible,none,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$16,684,629",-0.0386709007166256
812616,140202,CONDELL MEDICAL CENTER,LIBERTYVILLE,IL,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,423066118,200715185.532153,-20071518.5532153,"$3,777,096",$0,-16294423.0532153,-0.0385150745000462,Tier 0 - not eligible,none,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$16,294,423",-0.0385150745000461
824153,390156,MERCY CATHOLIC MEDICAL CENTER,DARBY,PA,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,208774893,96356028.4322444,-9635602.84322444,"$1,615,309",$0,-8020294.34322444,-0.0384159906776934,Tier 0 - not eligible,none,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$8,020,294",-0.0384159906776934
813030,330246,ST CHARLES HOSPITAL,PORT JEFFERESON,NY,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,252664317,105274134.074236,-10527413.4074236,"$838,240",$0,-9689173.90742358,-0.0383480106034268,Tier 0 - not eligible,none,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$9,689,174",-0.0383480106034268
810558,503025,ST. LUKES REHABILITATION INST.,SPOKANE,WA,Specialty / behavioral / rehab,Rehab / LTCH / specialty hospital,standard_g2_l028_split,56689058,21607519.728838,-2160751.9728838,$0,$0,-2160751.9728838,-0.038115856024346,Tier 0 - not eligible,none,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$2,160,752",-0.038115856024346
812625,140288,ADVOCATE GOOD SAMARITAN HOSPITAL,DOWNERS GROVE,IL,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,494140021,211941094.146333,-21194109.4146333,"$2,497,949",$0,-18696160.9146333,-0.0378357552921894,Tier 0 - not eligible,none,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$18,696,161",-0.0378357552921893
825488,50295,MERCY HOSPITAL,BAKERSFIELD,CA,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,416883811,202261410.360542,-20226141.0360542,"$4,585,756",$0,-15640384.7860542,-0.0375173714434649,Tier 0 - not eligible,none,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$15,640,385",-0.0375173714434649
824560,190027,ST. PATRICK HOSPITAL,LAKE CHARLES,LA,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,174232099,80050619.4317221,-8005061.94317221,"$1,470,049",$0,-6535013.44317221,-0.0375075171606135,Tier 0 - not eligible,none,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$6,535,013",-0.0375075171606135
823844,111329,ST MARYS GOOD SAMARITAN,GREENSBORO,GA,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,35072973,29632173.4211877,-2963217.34211877,"$882,339","$592,643",-1488234.62369501,-0.0424325198692171,Tier 3 - high transition support,UC burden safety-net trigger,FALSE,FALSE,FALSE,FALSE,"$175,365",$0,"$175,365","-$1,312,870",-0.037432519869217
826424,40010,MERCY MEDICAL CENTER,ROGERS,AR,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,435374112,258001437.526521,-25800143.7526521,"$6,925,297","$2,580,014",-16294832.3773869,-0.037427196354263,Tier 2 - moderate transition support,UC burden safety-net trigger,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$16,294,832",-0.037427196354263
825288,420036,MUSC HEALTH LANCASTER MEDICAL CENTER,LANCASTER,SC,General acute / academic,Large hospital misclassified as CAH,standard_g2_l028_split,162341024,92872472.5641083,-9287247.25641083,"$2,289,149","$928,725",-6069373.78076975,-0.0373865682944673,Tier 2 - moderate transition support,UC burden safety-net trigger,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$6,069,374",-0.0373865682944673
826045,351336,ST JOSEPHS HOSPITAL & HEALTH CTR,DICKINSON,ND,Rural / CAH / IHS,Rural primary care / IHS-like hospital,standard_g2_l028_split,76364152,57776778.2775926,-5777677.82775926,"$1,585,032","$577,768",-3614877.79498334,-0.0473373657705691,Tier 2 - moderate transition support,class + UC burden,FALSE,FALSE,TRUE,FALSE,$0,"$763,642","$763,642","-$2,851,236",-0.0373373657705692
812474,100068,ADVENTHEALTH DAYTONA BEACH,DAYTONA,FL,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,748327939,342776206.501845,-34277620.6501845,"$6,340,238",$0,-27937382.9001845,-0.0373330747713597,Tier 0 - not eligible,none,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$27,937,383",-0.0373330747713597
811673,250048,ST. DOMINIC-JACKSON MEMORIAL HOSP,JACKSON,MS,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,535080190,252211300.981826,-25221130.0981826,"$5,284,448",$0,-19936682.3481826,-0.0372592421113227,Tier 0 - not eligible,none,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$19,936,682",-0.0372592421113228
809748,450890,BAYLOR S&W MEDICAL CENTER - PLANO,PLANO,TX,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,294982461,140946031.148009,-14094603.1148009,"$3,123,771",$0,-10970832.6148009,-0.0371914742917576,Tier 0 - not eligible,none,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$10,970,833",-0.0371914742917576
825588,280023,CHI HEALTH ST. FRANCIS,GRAND ISLAND,NE,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,140791266,66803714.6416581,-6680371.46416581,"$1,446,656",$0,-5233715.21416581,-0.0371735787514391,Tier 0 - not eligible,none,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$5,233,715",-0.0371735787514391
811468,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,PARK RIDGE,IL,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,1299287809,546825153.160253,-54682515.3160253,"$6,542,037",$0,-48140478.5660253,-0.0370514355884527,Tier 0 - not eligible,none,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$48,140,479",-0.0370514355884527
825905,450011,ST. JOSEPH REGIONAL HEALTH CENTER,BRYAN,TX,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,410694092,238087026.311831,-23808702.6311831,"$6,218,333","$2,380,870",-15209499.1180648,-0.0370336447841202,Tier 2 - moderate transition support,UC burden safety-net trigger,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$15,209,499",-0.0370336447841202
817395,330259,MERCY MEDICAL CENTER,ROCKVILLE CENTRE,NY,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,311655353,138388118.662116,-13838811.8662116,"$2,297,274",$0,-11541537.6162116,-0.0370330158141438,Tier 0 - not eligible,none,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$11,541,538",-0.0370330158141439
825317,520078,ASCENSION ST. FRANCIS HOSPITAL,MILWAUKEE,WI,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,106240766,92157852.7767111,-9215785.27767111,"$2,914,915","$1,843,157",-4457713.72213689,-0.0419585992267496,Tier 3 - high transition support,UC burden safety-net trigger,FALSE,FALSE,FALSE,FALSE,"$531,204",$0,"$531,204","-$3,926,510",-0.0369585992267496
823937,420004,MEDICAL UNIVERSITY OF SOUTH CAROLINA,CHARLESTON,SC,General acute / academic,Academic / major medical center,standard_g2_l028_split,2511690257,1176634996.85492,-117663499.685492,"$25,388,574",$0,-92274926.1854922,-0.0367381789726361,Tier 0 - not eligible,none,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$92,274,926",-0.036738178972636
813197,380004,PROVIDENCE ST. VINCENT MEDICAL CTR,PORTLAND,OR,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,1160122507,497734315.11128,-49773431.511128,"$7,255,431",$0,-42518000.761128,-0.0366495783889899,Tier 0 - not eligible,none,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$42,518,001",-0.0366495783889899
826159,100321,ASCENSION ST. VINCENTS CLAY COUNTY,MIDDLEBURG,FL,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,156392145,90703816.2582728,-9070381.62582728,"$2,433,423","$907,038",-5729920.21324455,-0.0366381586060128,Tier 2 - moderate transition support,UC burden safety-net trigger,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$5,729,920",-0.0366381586060128
825095,50280,MERCY MEDICAL CENTER REDDING,REDDING,CA,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,622694038,269886573.822091,-26988657.3822091,"$4,180,337",$0,-22808320.3822091,-0.0366284547311005,Tier 0 - not eligible,none,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$22,808,320",-0.0366284547311004
798878,450152,ADVENTHEALTH CENTRAL TEXAS,KILLEEN,TX,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,169593089,108743351.829558,-10874335.1829558,"$3,636,133","$1,087,434",-6150769.16466023,-0.0362678054921226,Tier 2 - moderate transition support,UC burden safety-net trigger,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$6,150,769",-0.0362678054921226
799308,10114,UAB MEDICAL WEST,BESSEMER,AL,General acute / academic,Large hospital misclassified as CAH,standard_g2_l028_split,153796371,96923394.2839865,-9692339.42839865,"$3,164,979","$969,234",-5558126.23555879,-0.0361395148625372,Tier 2 - moderate transition support,UC burden safety-net trigger,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$5,558,126",-0.0361395148625372
823853,150126,FRANCISCAN HEALTH CROWN POINT,CROWN POINT,IN,Rural / CAH / IHS,Rural primary care / IHS-like hospital,standard_g2_l028_split,324301272,183275292.038553,-18327529.2038553,"$1,788,105","$1,832,753",-14706671.5334698,-0.0453487938631021,Tier 2 - moderate transition support,class + UC burden,FALSE,FALSE,TRUE,FALSE,$0,"$3,000,000","$3,000,000","-$11,706,672",-0.036098136344867
