rpt_rec_num,revenue_source_method,revenue_use_for_model_flag,standard_revenue_use_for_model_flag,rural_fallback_use_for_model_flag,children_total_only_fallback_use_for_model_flag,nonstandard_fallback_use_for_model_flag,rural_fallback_available_flag,children_total_only_fallback_available_flag,nonstandard_fallback_candidate_flag,nonstandard_fallback_failed_plausibility_flag,fallback_crosscheck_ratio,fallback_crosscheck_plausible_flag,rural_fallback_net_to_gross_ratio,rural_fallback_net_to_gross_plausible_flag,children_total_only_net_to_gross_ratio,children_total_only_net_to_gross_plausible_flag,nonstandard_fallback_net_to_gross_ratio,nonstandard_fallback_net_to_gross_plausible_flag,gross_inpatient_patient_revenue,gross_outpatient_patient_revenue,gross_total_patient_revenue,gross_revenue_sum_check,gross_total_minus_inpatient_outpatient,net_patient_revenue,net_to_gross_ratio,outpatient_gross_share,inpatient_gross_share,net_outpatient_exposure_base,net_outpatient_exposure_low,net_outpatient_exposure_high,standard_gross_inpatient_patient_revenue,standard_gross_outpatient_patient_revenue,standard_gross_total_patient_revenue,standard_net_patient_revenue,standard_net_to_gross_ratio,standard_outpatient_gross_share,standard_inpatient_gross_share,standard_net_outpatient_exposure_base,fallback_g200000_l04300_c002,fallback_g300000_l00400_c001,fallback_g200000_l02900_c002,fallback_total_revenue,rural_fallback_net_patient_revenue_proxy,rural_fallback_outpatient_share_low,rural_fallback_outpatient_share_base,rural_fallback_outpatient_share_high,rural_fallback_net_outpatient_exposure_low,rural_fallback_net_outpatient_exposure_base,rural_fallback_net_outpatient_exposure_high,children_fallback_g200000_l02800_c003,children_fallback_g200000_l02800_c001,children_fallback_g300000_l00100_c001,children_fallback_g300000_l00300_c001,children_fallback_total_revenue,children_fallback_net_patient_revenue,children_fallback_outpatient_share_low,children_fallback_outpatient_share_base,children_fallback_outpatient_share_high,children_fallback_net_outpatient_exposure_low,children_fallback_net_outpatient_exposure_base,children_fallback_net_outpatient_exposure_high,nonstandard_fallback_net_patient_revenue_proxy,nonstandard_fallback_outpatient_share_low,nonstandard_fallback_outpatient_share_base,nonstandard_fallback_outpatient_share_high,nonstandard_fallback_net_outpatient_exposure_low,nonstandard_fallback_net_outpatient_exposure_base,nonstandard_fallback_net_outpatient_exposure_high,g3_line_00400_c001,g3_line_00500_c001,g3_line_00600_c001,g3_line_00700_c001,g2_revenue_complete_flag,g3_net_patient_revenue_complete_flag,net_to_gross_plausible_flag,gross_sum_check_plausible_flag
826771,g2_total_only_no_outpatient_split,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,1.6570024857167,FALSE,0.331946211689349,FALSE,1.6570024857167,FALSE,,,41346530,,,13724824,0.331946211689349,,,,,,,41346530,41346530,13724824,0.331946211689349,1,,13724824,8282923,8282923,8282923,8282923,13724824,0.2,0.3,0.4,,,,41346530,,41346530,13724824,41346530,13724824,0.3,0.45,0.6,,,,13724824,0.05,0.1,0.15,,,,8282923,5441901,194742,,FALSE,TRUE,TRUE,FALSE
827177,nonstandard_g200000_l04300_fallback,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,TRUE,1.02525966298536,FALSE,1,FALSE,1.02525966298536,TRUE,,,54487069,,,55863394,1.02525966298536,0.1,0.9,5448706.9,2724353.45,8173060.35,55863394,,55863394,55863394,1,,1,,54487069,54487069,54487069,54487069,55863394,0.2,0.3,0.4,,,,55863394,55863394,55863394,55863394,55863394,55863394,0.3,0.45,0.6,,,,55863394,0.05,0.1,0.15,2724353.45,5448706.9,8173060.35,54487069,1376325,,,FALSE,TRUE,TRUE,FALSE
827180,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,0.751490834544298,FALSE,0.210125281806547,FALSE,0.751490834544298,FALSE,963864721,996555046,1960419767,1960419767,0,411933756,0.210125281806547,0.508337582988674,0.491662417011326,209401409.876486,209401409.876486,209401409.876486,963864721,996555046,1960419767,411933756,0.210125281806547,0.508337582988674,0.491662417011326,209401409.876486,548155396,548155396,548155396,548155396,411933756,0.2,0.3,0.4,,,,1960419767,963864721,1960419767,411933756,1960419767,411933756,0.3,0.45,0.6,,,,411933756,0.05,0.1,0.15,,,,548155396,-136221640,2108910,52352,TRUE,TRUE,TRUE,TRUE
827340,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,1.0155892529918,FALSE,0.28249453789089,FALSE,1.0155892529918,FALSE,463518148,949533998,1413052146,1413052146,0,399179513,0.28249453789089,0.671973784327702,0.328026215672298,268238167.976699,268238167.976699,268238167.976699,463518148,949533998,1413052146,399179513,0.28249453789089,0.671973784327702,0.328026215672298,268238167.976699,393052124,393052124,389293516,393052124,399179513,0.2,0.3,0.4,,,,1413052146,463518148,1413052146,399179513,1413052146,399179513,0.3,0.45,0.6,,,,399179513,0.05,0.1,0.15,,,,393052124,6127389,470830,34447,TRUE,TRUE,TRUE,TRUE
827409,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,0.894853063088028,FALSE,0.235358866185211,FALSE,0.894853063088028,FALSE,37650478,171670623,209321101,209321101,0,49265577,0.235358866185211,0.820130518040797,0.179869481959203,40404203.1865888,40404203.1865888,40404203.1865888,37650478,171670623,209321101,49265577,0.235358866185211,0.820130518040797,0.179869481959203,40404203.1865888,55054376,55054376,53551275,55054376,49265577,0.2,0.3,0.4,,,,209321101,37650478,209321101,49265577,209321101,49265577,0.3,0.45,0.6,,,,49265577,0.05,0.1,0.15,,,,55054376,-5788799,,1910,TRUE,TRUE,TRUE,TRUE
827414,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,0.947522043503907,FALSE,0.660927998097525,FALSE,0.947522043503907,FALSE,3917675,20673453,24591128,24591128,0,16252965,0.660927998097525,0.840687462567801,0.159312537432199,13663663.9050533,13663663.9050533,13663663.9050533,3917675,20673453,24591128,16252965,0.660927998097525,0.840687462567801,0.159312537432199,13663663.9050533,17153126,17153126,17153126,17153126,16252965,0.2,0.3,0.4,,,,24591128,3917675,24591128,16252965,24591128,16252965,0.3,0.45,0.6,,,,16252965,0.05,0.1,0.15,,,,17153126,-900161,,136103,TRUE,TRUE,TRUE,TRUE
827418,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,0.799990200503841,FALSE,0.227216639688875,FALSE,0.799990200503841,FALSE,2371924386,1407696764,3779621150,3779621150,0,858792817,0.227216639688875,0.372443879461305,0.627556120538695,319852128.416983,319852128.416983,319852128.416983,2371924386,1407696764,3779621150,858792817,0.227216639688875,0.372443879461305,0.627556120538695,319852128.416983,1073504171,1073504171,1073504171,1073504171,858792817,0.2,0.3,0.4,,,,3779621150,2371924386,3779621150,858792817,3779621150,858792817,0.3,0.45,0.6,,,,858792817,0.05,0.1,0.15,,,,1073504171,-214711354,,9647287,TRUE,TRUE,TRUE,TRUE
827482,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,1.07960017999118,FALSE,0.320208083291985,FALSE,1.07960017999118,FALSE,2402079980,2551895662,4953975642,4953975642,0,1586303045,0.320208083291985,0.515120752787908,0.484879247212092,817137618.690151,817137618.690151,817137618.690151,2402079980,2551895662,4953975642,1586303045,0.320208083291985,0.515120752787908,0.484879247212092,817137618.690151,1469343072,1469343072,1469343072,1469343072,1586303045,0.2,0.3,0.4,,,,4953975642,2402079980,4953975642,1586303045,4953975642,1586303045,0.3,0.45,0.6,,,,1586303045,0.05,0.1,0.15,,,,1469343072,116959973,,,TRUE,TRUE,TRUE,TRUE
827545,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,0.993021891037204,FALSE,0.36587610753902,FALSE,0.993021891037204,FALSE,1445319958,1505231053,2950551011,2950551011,0,1079536119,0.36587610753902,0.51015252655803,0.48984747344197,550728078.6185,550728078.6185,550728078.6185,1445319958,1505231053,2950551011,1079536119,0.36587610753902,0.51015252655803,0.48984747344197,550728078.6185,1087122176,1087122176,1087122176,1087122176,1079536119,0.2,0.3,0.4,,,,2950551011,1445319958,2950551011,1079536119,2950551011,1079536119,0.3,0.45,0.6,,,,1079536119,0.05,0.1,0.15,,,,1087122176,-7586057,,2719650,TRUE,TRUE,TRUE,TRUE
827551,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,1.1185445641766,FALSE,0.540645552603223,FALSE,1.1185445641766,FALSE,10864475,75930187,86794662,86794662,0,46925148,0.540645552603223,0.874825539386282,0.125174460613718,41051317.9098811,41051317.9098811,41051317.9098811,10864475,75930187,86794662,46925148,0.540645552603223,0.874825539386282,0.125174460613718,41051317.9098811,41951970,41951970,41951970,41951970,46925148,0.2,0.3,0.4,,,,86794662,10864475,86794662,46925148,86794662,46925148,0.3,0.45,0.6,,,,46925148,0.05,0.1,0.15,,,,41951970,4973178,,,TRUE,TRUE,TRUE,TRUE
827552,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,1.14374920636142,FALSE,0.74811718373687,FALSE,1.14374920636142,FALSE,4376891,13502177,17879068,17879068,0,13375638,0.74811718373687,0.755194677932877,0.244805322067123,10101210.6315567,10101210.6315567,10101210.6315567,4376891,13502177,17879068,13375638,0.74811718373687,0.755194677932877,0.244805322067123,10101210.6315567,11694555,11694555,11694555,11694555,13375638,0.2,0.3,0.4,,,,17879068,4376891,17879068,13375638,17879068,13375638,0.3,0.45,0.6,,,,13375638,0.05,0.1,0.15,,,,11694555,1681083,,1584,TRUE,TRUE,TRUE,TRUE
827554,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,0.905863406748272,FALSE,0.431111171239991,FALSE,0.905863406748272,FALSE,377042702,56618387,433661089,433661089,0,186956140,0.431111171239991,0.130559066598664,0.869440933401336,24408819.1332891,24408819.1332891,24408819.1332891,377042702,56618387,433661089,186956140,0.431111171239991,0.130559066598664,0.869440933401336,24408819.1332891,206384471,206384471,206384471,206384471,186956140,0.2,0.3,0.4,,,,433661089,377042702,433661089,186956140,433661089,186956140,0.3,0.45,0.6,,,,186956140,0.05,0.1,0.15,,,,206384471,-19428331,427607,,TRUE,TRUE,TRUE,TRUE
827565,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,1.03140546535518,FALSE,0.172687533307939,FALSE,1.03140546535518,FALSE,34390045,129861337,164251382,164251382,0,28364166,0.172687533307939,0.790625536411012,0.209374463588988,22425433.958601,22425433.958601,22425433.958601,34390045,129861337,164251382,28364166,0.172687533307939,0.790625536411012,0.209374463588988,22425433.958601,27500500,27500500,27500500,27500500,28364166,0.2,0.3,0.4,,,,164251382,34390045,164251382,28364166,164251382,28364166,0.3,0.45,0.6,,,,28364166,0.05,0.1,0.15,,,,27500500,863666,-4800,,TRUE,TRUE,TRUE,TRUE
827611,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,0.497566192006717,FALSE,1,FALSE,0.497566192006717,FALSE,578074,285,578359,578359,0,578359,1,0.00049277351956138,0.999507226480439,285,285,285,578074,285,578359,578359,1,0.00049277351956138,0.999507226480439,285,1162376,1162376,1162376,1162376,578359,0.2,0.3,0.4,,,,578359,578074,578359,578359,578359,578359,0.3,0.45,0.6,,,,578359,0.05,0.1,0.15,,,,1162376,-584017,243912,202111,TRUE,TRUE,TRUE,TRUE
827615,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,0.888975851631936,FALSE,0.216810165331568,FALSE,0.888975851631936,FALSE,2544935346,2044555089,4589490435,4589490435,0,995048180,0.216810165331568,0.445486294820004,0.554513705179996,443280326.875589,443280326.875589,443280326.875589,2544935346,2044555089,4589490435,995048180,0.216810165331568,0.445486294820004,0.554513705179996,443280326.875589,1119319696,1119319696,1120402502,1119319696,995048180,0.2,0.3,0.4,,,,4589490435,2544935346,4589490435,995048180,4589490435,995048180,0.3,0.45,0.6,,,,995048180,0.05,0.1,0.15,,,,1119319696,-124271516,,65212000,TRUE,TRUE,TRUE,TRUE
827649,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,0.484765709658687,FALSE,1,FALSE,0.484765709658687,FALSE,35701556,4215756,39917312,39917312,0,39917312,1,0.105612221584459,0.894387778415541,4215756,4215756,4215756,35701556,4215756,39917312,39917312,1,0.105612221584459,0.894387778415541,4215756,82343514,82343514,82343514,82343514,39917312,0.2,0.3,0.4,,,,39917312,35701556,39917312,39917312,39917312,39917312,0.3,0.45,0.6,,,,39917312,0.05,0.1,0.15,,,,82343514,-42426202,,,TRUE,TRUE,TRUE,TRUE
827659,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,1.11567440564612,FALSE,0.337403135801764,FALSE,1.11567440564612,FALSE,111427577,443992418,555419995,555419995,0,187400448,0.337403135801764,0.799381408658145,0.200618591341855,149804434.105408,149804434.105408,149804434.105408,111427577,443992418,555419995,187400448,0.337403135801764,0.799381408658145,0.200618591341855,149804434.105408,167970554,167970554,163085216,167970554,187400448,0.2,0.3,0.4,,,,555419995,111427577,555419995,187400448,555419995,187400448,0.3,0.45,0.6,,,,187400448,0.05,0.1,0.15,,,,167970554,19429894,,,TRUE,TRUE,TRUE,TRUE
827684,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,1.38548890648735,FALSE,0.336269478073887,FALSE,1.38548890648735,FALSE,108303766,290357893,398661659,398661659,0,134057748,0.336269478073887,0.728331622680575,0.271668377319425,97638497.1337436,97638497.1337436,97638497.1337436,108303766,290357893,398661659,134057748,0.336269478073887,0.728331622680575,0.271668377319425,97638497.1337436,96758442,96758442,96758442,96758442,134057748,0.2,0.3,0.4,,,,398661659,108303766,398661659,134057748,398661659,134057748,0.3,0.45,0.6,,,,134057748,0.05,0.1,0.15,,,,96758442,37299306,1821108,,TRUE,TRUE,TRUE,TRUE
827712,missing_or_unusable,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,1,FALSE,,FALSE,1,FALSE,,,,,,,,,,,,,,,,,,,,,226146548,226146548,226146548,226146548,226146548,0.2,0.3,0.4,,,,,,,,,,0.3,0.45,0.6,,,,226146548,0.05,0.1,0.15,,,,226146548,-226146548,,,FALSE,FALSE,FALSE,FALSE
827713,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,1.18005331146401,FALSE,0.260756257896763,FALSE,1.18005331146401,FALSE,364757931,486992937,851750868,851750868,0,222099369,0.260756257896763,0.571755140260098,0.428244859739902,126986455.874274,126986455.874274,126986455.874274,364757931,486992937,851750868,222099369,0.260756257896763,0.571755140260098,0.428244859739902,126986455.874274,188211301,188211301,181604705,188211301,222099369,0.2,0.3,0.4,,,,851750868,364757931,851750868,222099369,851750868,222099369,0.3,0.45,0.6,,,,222099369,0.05,0.1,0.15,,,,188211301,33888068,,,TRUE,TRUE,TRUE,TRUE
827716,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,0.905863406748272,FALSE,0.431111171239991,FALSE,0.905863406748272,FALSE,377042702,56618387,433661089,433661089,0,186956140,0.431111171239991,0.130559066598664,0.869440933401336,24408819.1332891,24408819.1332891,24408819.1332891,377042702,56618387,433661089,186956140,0.431111171239991,0.130559066598664,0.869440933401336,24408819.1332891,206384471,206384471,206384471,206384471,186956140,0.2,0.3,0.4,,,,433661089,377042702,433661089,186956140,433661089,186956140,0.3,0.45,0.6,,,,186956140,0.05,0.1,0.15,,,,206384471,-19428331,427607,,TRUE,TRUE,TRUE,TRUE
827740,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,0.83771641876322,FALSE,0.225363973993534,FALSE,0.83771641876322,FALSE,973041091,1432694801,2405735892,2405735892,0,542166201,0.225363973993534,0.595532870322242,0.404467129677758,322877793.873236,322877793.873236,322877793.873236,973041091,1432694801,2405735892,542166201,0.225363973993534,0.595532870322242,0.404467129677758,322877793.873236,647195386,647195386,569435088,647195386,542166201,0.2,0.3,0.4,,,,2405735892,973041091,2405735892,542166201,2405735892,542166201,0.3,0.45,0.6,,,,542166201,0.05,0.1,0.15,,,,647195386,-105029185,51666,7,TRUE,TRUE,TRUE,TRUE
827770,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,0.383667322136675,FALSE,0.26829686295883,FALSE,0.383667322136675,FALSE,3583476,28257802,31841278,31841278,0,8542915,0.26829686295883,0.887458160441927,0.112541839558073,7581479.63071174,7581479.63071174,7581479.63071174,3583476,28257802,31841278,8542915,0.26829686295883,0.887458160441927,0.112541839558073,7581479.63071174,22266465,22266465,22266465,22266465,8542915,0.2,0.3,0.4,,,,31841278,3583476,31841278,8542915,31841278,8542915,0.3,0.45,0.6,,,,8542915,0.05,0.1,0.15,,,,22266465,-13723550,,,TRUE,TRUE,TRUE,TRUE
827774,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,1.01596225182188,FALSE,0.225528476302424,FALSE,1.01596225182188,FALSE,570865616,594948295,1165813911,1165813911,0,262924235,0.225528476302424,0.510328697733304,0.489671302266696,134177782.450075,134177782.450075,134177782.450075,570865616,594948295,1165813911,262924235,0.225528476302424,0.510328697733304,0.489671302266696,134177782.450075,258793311,258793311,258793311,258793311,262924235,0.2,0.3,0.4,,,,1165813911,570865616,1165813911,262924235,1165813911,262924235,0.3,0.45,0.6,,,,262924235,0.05,0.1,0.15,,,,258793311,4130924,40249,,TRUE,TRUE,TRUE,TRUE
827792,children_total_only_fallback,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,1.01218691599865,FALSE,0.559008778961919,TRUE,1.01218691599865,FALSE,,,39098928,,,21856644,0.559008778961919,0.45,0.55,9835489.8,6556993.2,13113986.4,39098928,,39098928,21856644,0.559008778961919,,1,,21593486,21593486,21593486,21593486,21856644,0.2,0.3,0.4,,,,39098928,39098928,39098928,21856644,39098928,21856644,0.3,0.45,0.6,6556993.2,9835489.8,13113986.4,21856644,0.05,0.1,0.15,,,,21593486,263158,,,FALSE,TRUE,TRUE,FALSE
827799,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,1.61425823886601,FALSE,1,FALSE,1.61425823886601,FALSE,95350285,8051,95358336,95358336,0,95358336,1,8.44289061419864e-05,0.999915571093858,8051,8051,8051,95350285,8051,95358336,95358336,1,8.44289061419864e-05,0.999915571093858,8051,59072541,59072541,59072541,59072541,95358336,0.2,0.3,0.4,,,,95358336,95350285,95358336,95358336,95358336,95358336,0.3,0.45,0.6,,,,95358336,0.05,0.1,0.15,,,,59072541,36285795,,,TRUE,TRUE,TRUE,TRUE
827821,nonstandard_g200000_l04300_fallback,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,TRUE,0.067630731279794,FALSE,0.0690687387193176,FALSE,0.067630731279794,TRUE,,,9664290,,,653603,0.067630731279794,0.1,0.9,966429,483214.5,1449643.5,9463080,,9463080,653603,0.0690687387193176,,1,,9664290,9664290,9664290,9664290,653603,0.2,0.3,0.4,,,,9463080,9463080,9463080,653603,9463080,653603,0.3,0.45,0.6,,,,653603,0.05,0.1,0.15,483214.5,966429,1449643.5,9664290,-9010687,,,FALSE,TRUE,TRUE,FALSE
827822,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,0.963282135508203,FALSE,0.321758728555417,FALSE,0.963282135508203,FALSE,126259568,279024191,405283759,405283759,0,130403587,0.321758728555417,0.6884662530975,0.311533746902501,89778468.9323638,89778468.9323638,89778468.9323638,126259568,279024191,405283759,130403587,0.321758728555417,0.6884662530975,0.311533746902501,89778468.9323638,135374240,135374240,133105000,135374240,130403587,0.2,0.3,0.4,,,,405283759,126259568,405283759,130403587,405283759,130403587,0.3,0.45,0.6,,,,130403587,0.05,0.1,0.15,,,,135374240,-4970653,,567112,TRUE,TRUE,TRUE,TRUE
827829,children_total_only_fallback,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,1.30826453490871,FALSE,0.812873893747967,TRUE,1.30826453490871,FALSE,,,32948866,,,26783273,0.812873893747967,0.45,0.55,12052472.85,8034981.9,16069963.8,32948866,,32948866,26783273,0.812873893747967,,1,,20472368,20472368,20472368,20472368,26783273,0.2,0.3,0.4,,,,32948866,32948866,32948866,26783273,32948866,26783273,0.3,0.45,0.6,8034981.9,12052472.85,16069963.8,26783273,0.05,0.1,0.15,,,,20472368,6310905,,,FALSE,TRUE,TRUE,FALSE
827843,children_total_only_fallback,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,1.13334415002144,FALSE,0.565275301641572,TRUE,1.13334415002144,FALSE,,,50330430,,,28450549,0.565275301641572,0.45,0.55,12802747.05,8535164.7,17070329.4,50330430,,50330430,28450549,0.565275301641572,,1,,25103186,25103186,25103186,25103186,28450549,0.2,0.3,0.4,,,,50330430,50330430,50330430,28450549,50330430,28450549,0.3,0.45,0.6,8535164.7,12802747.05,17070329.4,28450549,0.05,0.1,0.15,,,,25103186,3347363,,,FALSE,TRUE,TRUE,FALSE
827857,nonstandard_g200000_l04300_fallback,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,TRUE,1,FALSE,,FALSE,1,TRUE,,,35458401,,,35458401,1,0.1,0.9,3545840.1,1772920.05,5318760.15,,,,,,,,,35458401,35458401,35458401,35458401,35458401,0.2,0.3,0.4,,,,,,,,,,0.3,0.45,0.6,,,,35458401,0.05,0.1,0.15,1772920.05,3545840.1,5318760.15,35458401,-35458401,,,FALSE,FALSE,TRUE,FALSE
827858,nonstandard_g200000_l04300_fallback,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,TRUE,1,FALSE,,FALSE,1,TRUE,,,30410276,,,30410276,1,0.1,0.9,3041027.6,1520513.8,4561541.4,,,,,,,,,30410276,30410276,30410276,30410276,30410276,0.2,0.3,0.4,,,,,,,,,,0.3,0.45,0.6,,,,30410276,0.05,0.1,0.15,1520513.8,3041027.6,4561541.4,30410276,-30410276,,,FALSE,FALSE,TRUE,FALSE
827863,nonstandard_g200000_l04300_fallback,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,TRUE,1,FALSE,,FALSE,1,TRUE,,,28099070,,,28099070,1,0.1,0.9,2809907,1404953.5,4214860.5,,,,,,,,,28099070,28099070,28099070,28099070,28099070,0.2,0.3,0.4,,,,,,,,,,0.3,0.45,0.6,,,,28099070,0.05,0.1,0.15,1404953.5,2809907,4214860.5,28099070,-28099070,,,FALSE,FALSE,TRUE,FALSE
827867,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,0.958498015350203,FALSE,0.345331124968047,FALSE,0.958498015350203,FALSE,662340051,917980026,1580320077,1580320077,0,545733710,0.345331124968047,0.58088234109045,0.41911765890955,317007075.076777,317007075.076777,317007075.076777,662340051,917980026,1580320077,545733710,0.345331124968047,0.58088234109045,0.41911765890955,317007075.076777,569363422,569363422,561272272,569363422,545733710,0.2,0.3,0.4,,,,1580320077,662340051,1580320077,545733710,1580320077,545733710,0.3,0.45,0.6,,,,545733710,0.05,0.1,0.15,,,,569363422,-23629712,,22713629,TRUE,TRUE,TRUE,TRUE
827871,nonstandard_g200000_l04300_fallback,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,TRUE,1.21139340406534,FALSE,0.999999976209073,FALSE,1.21139340406534,TRUE,,,34697918,,,42032829,1.21139340406534,0.1,0.9,3469791.8,1734895.9,5204687.7,42032830,,42032830,42032829,0.999999976209073,,1,,34697918,34697918,34697918,34697918,42032829,0.2,0.3,0.4,,,,42032830,42032830,42032830,42032829,42032830,42032829,0.3,0.45,0.6,,,,42032829,0.05,0.1,0.15,1734895.9,3469791.8,5204687.7,34697918,7334911,,,FALSE,TRUE,TRUE,FALSE
827872,nonstandard_g200000_l04300_fallback,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,TRUE,0.475661481342958,FALSE,1,FALSE,0.475661481342958,TRUE,,,185998481,,,88472313,0.475661481342958,0.1,0.9,18599848.1,9299924.05,27899772.15,88472313,,88472313,88472313,1,,1,,185998481,185998481,185998481,185998481,88472313,0.2,0.3,0.4,,,,88472313,88472313,88472313,88472313,88472313,88472313,0.3,0.45,0.6,,,,88472313,0.05,0.1,0.15,9299924.05,18599848.1,27899772.15,185998481,-97526168,,,FALSE,TRUE,TRUE,FALSE
827874,nonstandard_g200000_l04300_fallback,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,TRUE,0.0856955483656822,FALSE,1,FALSE,0.0856955483656822,TRUE,,,15162993,,,1299401,0.0856955483656822,0.1,0.9,1516299.3,758149.65,2274448.95,1299401,,1299401,1299401,1,,1,,15162993,15162993,29717856,15162993,1299401,0.2,0.3,0.4,,,,1299401,1299401,1299401,1299401,1299401,1299401,0.3,0.45,0.6,,,,1299401,0.05,0.1,0.15,758149.65,1516299.3,2274448.95,15162993,-13863592,,,FALSE,TRUE,TRUE,FALSE
827888,nonstandard_g200000_l04300_fallback,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,TRUE,0.117589972908772,FALSE,0.238540117587974,FALSE,0.117589972908772,TRUE,,,136112694,,,16005488,0.117589972908772,0.1,0.9,13611269.4,6805634.7,20416904.1,67097678,,67097678,16005488,0.238540117587974,,1,,136112694,136112694,136112694,136112694,16005488,0.2,0.3,0.4,,,,67097678,67097678,67097678,16005488,67097678,16005488,0.3,0.45,0.6,,,,16005488,0.05,0.1,0.15,6805634.7,13611269.4,20416904.1,136112694,-120107206,,887749,FALSE,TRUE,TRUE,FALSE
827904,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,0.953267881527885,FALSE,0.281310697560069,FALSE,0.953267881527885,FALSE,267111318,1052013988,1319125306,1319125306,0,371084060,0.281310697560069,0.797508760702981,0.202491239297019,295942788.807231,295942788.807231,295942788.807231,267111318,1052013988,1319125306,371084060,0.281310697560069,0.797508760702981,0.202491239297019,295942788.807231,389275740,389275740,350939216,389275740,371084060,0.2,0.3,0.4,,,,1319125306,267111318,1319125306,371084060,1319125306,371084060,0.3,0.45,0.6,,,,371084060,0.05,0.1,0.15,,,,389275740,-18191680,163221,6856933,TRUE,TRUE,TRUE,TRUE
